listing_id,price,borough,neighbourhood_name,accommodates,bedrooms,beds,price_per_accommodate,host_is_superhost,number_of_reviews,review_scores_rating,availability_365
53464092,176.0,Manhattan,Kips Bay,2,1.0,1.0,88.0,f,0,,305
53471515,43.0,Brooklyn,Bedford-Stuyvesant,1,1.0,1.0,43.0,f,1,5.0,365
53471519,51.0,Brooklyn,Bedford-Stuyvesant,1,6.0,1.0,51.0,f,0,,335
53472151,49.0,Brooklyn,Bushwick,1,5.0,1.0,49.0,f,0,,123
53472533,175.0,Manhattan,Murray Hill,2,1.0,1.0,87.5,f,0,,363
53475354,120.0,Manhattan,East Harlem,2,0.0,2.0,60.0,t,10,4.9,298
53320871,51.0,Brooklyn,Bedford-Stuyvesant,1,1.0,1.0,51.0,f,0,,365
53320872,43.0,Brooklyn,Bedford-Stuyvesant,1,1.0,1.0,43.0,f,0,,365
53330115,85.0,Brooklyn,Canarsie,3,1.0,1.0,28.333333333333332,f,45,4.84,305
53335766,195.0,Manhattan,Upper West Side,3,1.0,1.0,65.0,t,16,4.94,321
53340131,218.0,Brooklyn,Windsor Terrace,5,3.0,3.0,43.6,f,14,4.93,239
53480206,557.0,Queens,Astoria,10,2.0,4.0,55.7,t,99,4.98,324
53484201,270.0,Queens,Jackson Heights,8,2.0,4.0,33.75,t,71,4.83,365
53489560,166.0,Manhattan,Lower East Side,2,0.0,1.0,83.0,f,9,4.78,31
53491341,145.0,Brooklyn,Williamsburg,2,1.0,1.0,72.5,f,58,4.66,239
53491480,237.0,Manhattan,Midtown,3,1.0,2.0,79.0,f,174,4.72,241
53494300,239.0,Brooklyn,Bushwick,2,1.0,1.0,119.5,t,117,4.82,347
53494944,91.0,Brooklyn,Bushwick,2,1.0,0.0,45.5,f,51,4.78,270
53349532,391.0,Manhattan,Chelsea,2,1.0,1.0,195.5,f,0,,308
53349734,460.0,Manhattan,Chelsea,4,2.0,2.0,115.0,f,0,,288
53353569,71.0,Brooklyn,Sunset Park,2,1.0,1.0,35.5,t,24,4.58,358
53356951,170.0,Manhattan,East Harlem,2,1.0,1.0,85.0,f,16,4.94,338
53358037,310.0,Queens,Arverne,8,3.0,5.0,38.75,t,1,5.0,365
53495710,102.0,Brooklyn,Bushwick,2,1.0,0.0,51.0,f,47,4.81,270
53496227,144.0,Brooklyn,East Flatbush,2,1.0,1.0,72.0,f,7,4.86,363
53501342,44.0,Brooklyn,Sunset Park,2,1.0,1.0,22.0,f,4,4.0,59
53501732,99.0,Brooklyn,Crown Heights,1,1.0,1.0,99.0,f,38,4.71,269
53502758,314.0,Manhattan,Midtown,3,1.0,2.0,104.66666666666667,f,9,4.56,151
53503106,88.0,Queens,St. Albans,2,1.0,1.0,44.0,t,7,4.71,92
53505044,391.0,Manhattan,Hell's Kitchen,2,1.0,1.0,195.5,f,0,,275
53506938,141.0,Manhattan,Harlem,2,1.0,1.0,70.5,f,5,3.8,63
53511447,348.0,Manhattan,Upper East Side,3,1.0,1.0,116.0,f,3,4.67,313
53363486,253.0,Brooklyn,Bedford-Stuyvesant,3,2.0,2.0,84.33333333333333,f,13,5.0,0
53363729,215.0,Manhattan,East Harlem,5,2.0,2.0,43.0,f,12,4.75,171
53364824,225.0,Manhattan,Upper East Side,2,1.0,1.0,112.5,f,7,5.0,363
53512290,205.0,Manhattan,Chelsea,3,1.0,1.0,68.33333333333333,f,13,4.69,317
53512507,186.0,Brooklyn,Williamsburg,2,1.0,1.0,93.0,t,37,4.97,182
53515102,120.0,Manhattan,Upper East Side,2,0.0,1.0,60.0,f,7,4.86,309
53516350,295.0,Manhattan,Midtown,5,2.0,3.0,59.0,f,1,5.0,91
53523753,340.0,Manhattan,Upper West Side,2,1.0,1.0,170.0,f,0,,45
53524403,140.0,Manhattan,East Village,2,1.0,1.0,70.0,f,0,,341
53527603,151.0,Queens,East Elmhurst,5,2.0,2.0,30.2,f,34,4.82,359
53528553,31.0,Queens,Hollis,1,1.0,1.0,31.0,t,20,4.9,113
53373979,74.0,Queens,Astoria,1,1.0,1.0,74.0,f,67,4.94,269
53375640,105.0,Brooklyn,Williamsburg,2,1.0,1.0,52.5,t,39,4.72,285
53381376,230.0,Manhattan,Chelsea,2,1.0,1.0,115.0,f,11,4.82,270
53531890,258.0,Manhattan,Midtown,5,1.0,3.0,51.6,f,64,4.75,228
53538132,56.0,Bronx,Morris Park,2,1.0,2.0,28.0,t,4,4.75,252
53542590,400.0,Brooklyn,Bedford-Stuyvesant,3,2.0,2.0,133.33333333333334,f,10,5.0,346
53542641,183.0,Manhattan,Midtown,3,0.0,2.0,61.0,f,47,4.28,96
53544002,185.0,Manhattan,Upper East Side,7,3.0,4.0,26.428571428571427,t,5,4.0,341
53544214,165.0,Manhattan,Nolita,4,2.0,2.0,41.25,f,8,4.88,274
53544686,136.0,Brooklyn,Flatbush,2,1.0,1.0,68.0,t,24,4.71,31
53384134,50.0,Queens,Flushing,1,1.0,1.0,50.0,f,4,5.0,304
53384575,59.0,Manhattan,Washington Heights,1,1.0,1.0,59.0,f,16,4.75,365
53385771,270.0,Manhattan,Upper East Side,5,2.0,2.0,54.0,f,2,5.0,364
53386606,156.0,Manhattan,East Village,1,1.0,1.0,156.0,t,53,4.81,4
53395240,75.0,Brooklyn,Bedford-Stuyvesant,1,1.0,1.0,75.0,t,2,5.0,179
53544739,344.0,Manhattan,Midtown,4,0.0,3.0,86.0,f,3,4.33,79
53545175,100.0,Bronx,Kingsbridge,2,1.0,4.0,50.0,f,6,5.0,173
53545394,159.0,Brooklyn,Bushwick,1,1.0,1.0,159.0,t,141,4.96,353
53555701,358.0,Manhattan,Gramercy,2,0.0,1.0,179.0,f,20,4.9,90
53560560,114.0,Manhattan,Harlem,2,1.0,0.0,57.0,f,25,5.0,365
53561733,223.0,Manhattan,Midtown,3,0.0,2.0,74.33333333333333,f,2,5.0,210
53570224,86.0,Brooklyn,Crown Heights,2,1.0,0.0,43.0,f,108,4.89,353
53400412,145.0,Brooklyn,Prospect-Lefferts Gardens,2,1.0,1.0,72.5,f,9,4.67,358
53402699,351.0,Brooklyn,Prospect-Lefferts Gardens,6,3.0,3.0,58.5,f,50,4.82,263
53573536,280.0,Brooklyn,Crown Heights,5,3.0,3.0,56.0,t,145,4.88,310
53403946,80.0,Queens,Flushing,2,1.0,1.0,40.0,t,53,4.96,302
53408117,336.0,Queens,Long Island City,2,1.0,1.0,168.0,f,1,1.0,275
53409435,106.0,Manhattan,Harlem,1,3.0,1.0,106.0,f,20,5.0,270
53410702,363.0,Manhattan,West Village,5,2.0,2.0,72.6,f,2,4.5,286
53410940,466.0,Manhattan,Lower East Side,2,1.0,1.0,233.0,t,102,4.83,360
53412410,160.0,Brooklyn,Crown Heights,4,2.0,2.0,40.0,t,21,4.67,335
53413454,175.0,Queens,Flushing,4,1.0,1.0,43.75,t,76,4.97,99
53584914,106.0,Queens,Corona,4,2.0,3.0,26.5,t,39,4.97,208
53587623,224.0,Manhattan,Hell's Kitchen,2,1.0,1.0,112.0,t,87,4.67,269
53588627,165.0,Manhattan,Midtown,4,1.0,2.0,41.25,f,48,4.5,118
53590193,164.0,Manhattan,Midtown,4,1.0,2.0,41.0,f,35,3.97,127
53590832,164.0,Manhattan,Midtown,4,1.0,2.0,41.0,f,49,4.1,116
53593168,158.0,Bronx,Unionport,2,1.0,2.0,79.0,f,86,4.64,352
53593362,237.0,Manhattan,Gramercy,2,1.0,1.0,118.5,f,4,5.0,40
53594181,116.0,Manhattan,Harlem,2,1.0,1.0,58.0,f,23,4.91,178
53414148,145.0,Bronx,Morris Park,2,1.0,1.0,72.5,t,96,4.96,334
53415368,569.0,Manhattan,Upper West Side,4,1.0,0.0,142.25,f,0,,197
53415379,569.0,Manhattan,Upper West Side,4,1.0,0.0,142.25,f,0,,197
53415549,215.0,Bronx,Claremont Village,4,2.0,2.0,53.75,f,54,4.98,179
53417238,86.0,Bronx,Unionport,2,1.0,1.0,43.0,f,46,4.67,344
53594675,100.0,Brooklyn,Crown Heights,1,1.0,1.0,100.0,t,24,4.92,361
53596672,62.0,Brooklyn,Bedford-Stuyvesant,2,5.0,1.0,31.0,t,11,4.82,335
53601751,76.0,Queens,Ditmars Steinway,2,1.0,1.0,38.0,f,3,5.0,83
53602634,114.0,Manhattan,Midtown,4,1.0,2.0,28.5,f,1,1.0,335
53603321,120.0,Manhattan,Midtown,4,1.0,2.0,30.0,f,2,4.5,31
53603421,126.0,Manhattan,Midtown,4,1.0,2.0,31.5,f,2,5.0,31
53603491,106.0,Manhattan,Midtown,4,1.0,2.0,26.5,f,2,5.0,305
53603574,95.0,Manhattan,Midtown,4,1.0,2.0,23.75,f,3,4.67,31
53418934,106.0,Bronx,Williamsbridge,4,1.0,2.0,26.5,t,52,4.4,336
53419788,250.0,Queens,Ditmars Steinway,4,2.0,2.0,62.5,f,0,,365
53420671,165.0,Manhattan,Midtown,2,1.0,1.0,82.5,t,55,5.0,268
53422309,186.0,Brooklyn,Prospect-Lefferts Gardens,2,2.0,3.0,93.0,f,34,4.71,365
53603682,120.0,Manhattan,Kips Bay,4,1.0,2.0,30.0,f,1,5.0,61
53604779,106.0,Manhattan,Midtown,2,1.0,1.0,53.0,f,2,5.0,91
53604923,99.0,Manhattan,Midtown,2,1.0,1.0,49.5,f,2,4.5,305
53605076,100.0,Manhattan,Kips Bay,2,1.0,1.0,50.0,f,2,5.0,31
53605090,70.0,Brooklyn,Bedford-Stuyvesant,2,1.0,1.0,35.0,f,22,4.14,365
53605625,106.0,Manhattan,Kips Bay,3,1.0,2.0,35.333333333333336,f,2,5.0,47
53606101,121.0,Manhattan,Kips Bay,4,1.0,2.0,30.25,f,3,5.0,305
53606617,113.0,Brooklyn,Crown Heights,1,1.0,1.0,113.0,t,40,4.95,302
53606895,388.0,Brooklyn,Williamsburg,5,2.0,2.0,77.6,t,6,4.67,131
53607099,173.0,Manhattan,Midtown,4,1.0,2.0,43.25,f,54,4.22,126
53425369,438.0,Queens,Long Island City,4,2.0,2.0,109.5,f,1,5.0,338
53429873,297.0,Manhattan,East Harlem,4,1.0,3.0,74.25,f,58,4.76,365
53435650,88.0,Brooklyn,Bedford-Stuyvesant,2,1.0,1.0,44.0,t,72,4.63,92
53436872,364.0,Brooklyn,Prospect Heights,2,2.0,2.0,182.0,t,144,4.91,303
53608127,256.0,Manhattan,Midtown,5,1.0,3.0,51.2,f,122,4.39,107
53608551,205.0,Manhattan,Kips Bay,1,1.0,1.0,205.0,t,128,4.88,54
53615126,73.0,Brooklyn,Bedford-Stuyvesant,2,5.0,1.0,36.5,t,4,4.5,123
53620932,41.0,Brooklyn,Bedford-Stuyvesant,1,1.0,1.0,41.0,f,0,,365
53442786,50.0,Queens,Bayswater,1,1.0,1.0,50.0,f,150,4.8,354
53448680,115.0,Staten Island,Prince's Bay,2,1.0,1.0,57.5,f,1,5.0,365
53623779,160.0,Manhattan,Upper East Side,2,1.0,1.0,80.0,f,25,4.64,365
53626202,99.0,Brooklyn,Williamsburg,1,1.0,1.0,99.0,t,14,5.0,48
53628816,125.0,Brooklyn,Bedford-Stuyvesant,2,1.0,0.0,62.5,t,85,4.93,182
53630203,82.0,Brooklyn,Bensonhurst,4,1.0,3.0,20.5,f,13,4.77,332
53450489,39.0,Queens,Hollis,1,1.0,1.0,39.0,t,11,4.91,89
53453680,111.0,Queens,Rosedale,4,2.0,2.0,27.75,f,4,4.25,183
53722444,180.0,Bronx,Unionport,2,1.0,1.0,90.0,f,5,4.0,365
53723870,61.0,Brooklyn,Williamsburg,2,1.0,1.0,30.5,f,35,4.6,123
53725805,100.0,Brooklyn,Bushwick,2,1.0,1.0,50.0,f,80,4.93,294
53726439,349.0,Manhattan,Upper West Side,5,3.0,3.0,69.8,,23,4.43,270
53630220,150.0,Bronx,Castle Hill,3,2.0,1.0,50.0,f,73,4.88,365
53630655,93.0,Brooklyn,Bedford-Stuyvesant,2,1.0,1.0,46.5,t,64,4.92,183
53632448,140.0,Brooklyn,Canarsie,5,3.0,3.0,28.0,f,6,3.67,365
53633058,130.0,Queens,East Elmhurst,2,1.0,1.0,65.0,t,86,4.83,273
53633109,73.0,Brooklyn,Bedford-Stuyvesant,2,5.0,1.0,36.5,t,10,4.7,305
53633241,77.0,Brooklyn,Bedford-Stuyvesant,4,5.0,2.0,19.25,t,19,4.47,335
53634502,146.0,Queens,Jamaica,3,1.0,2.0,48.666666666666664,f,62,4.66,270
53634996,101.0,Brooklyn,Bedford-Stuyvesant,2,1.0,2.0,50.5,f,2,5.0,90
53636623,115.0,Brooklyn,Crown Heights,4,2.0,2.0,28.75,t,80,4.53,345
53644375,63.0,Brooklyn,Bedford-Stuyvesant,1,2.0,1.0,63.0,f,1,5.0,105
53645215,141.0,Queens,East Elmhurst,3,1.0,2.0,47.0,t,21,4.81,110
53726935,50.0,Queens,Kew Gardens,1,1.0,1.0,50.0,t,19,4.84,124
53728281,492.0,Manhattan,Midtown,2,1.0,1.0,246.0,f,0,,349
53648851,48.0,Brooklyn,Crown Heights,1,5.0,1.0,48.0,f,1,5.0,305
53650203,201.0,Bronx,Unionport,2,1.0,1.0,100.5,f,9,4.44,365
53653438,143.0,Manhattan,East Harlem,4,1.0,2.0,35.75,f,16,4.94,154
53654994,59.0,Brooklyn,Bushwick,2,5.0,1.0,29.5,f,15,4.93,32
53656900,41.0,Brooklyn,Williamsburg,1,1.0,1.0,41.0,f,0,,365
53737403,180.0,Brooklyn,Williamsburg,2,1.0,1.0,90.0,f,15,4.87,95
53739963,231.0,Brooklyn,Flatbush,2,1.0,1.0,115.5,f,7,4.71,327
53741603,120.0,Brooklyn,East Flatbush,4,0.0,1.0,30.0,t,41,4.59,180
53742866,201.0,Manhattan,East Harlem,1,1.0,1.0,201.0,,72,4.82,348
53658866,63.0,Bronx,Edenwald,2,1.0,1.0,31.5,t,23,4.65,365
53661970,394.0,Brooklyn,Boerum Hill,5,3.0,3.0,78.8,f,45,5.0,233
53666206,223.0,Manhattan,West Village,2,1.0,1.0,111.5,f,10,5.0,32
53666929,180.0,Brooklyn,Bedford-Stuyvesant,4,2.0,2.0,45.0,t,111,4.87,305
53675152,245.0,Brooklyn,Sheepshead Bay,2,0.0,1.0,122.5,t,50,4.96,260
53676368,90.0,Brooklyn,Sea Gate,1,1.0,1.0,90.0,t,73,4.9,92
53676430,206.0,Manhattan,Hell's Kitchen,1,1.0,1.0,206.0,f,1,5.0,290
53746978,572.0,Manhattan,Upper West Side,4,2.0,2.0,143.0,f,1,5.0,97
53752252,197.0,Brooklyn,Williamsburg,2,1.0,1.0,98.5,f,8,4.63,152
53754167,175.0,Queens,Arverne,4,2.0,2.0,43.75,f,11,5.0,365
53755563,87.0,Manhattan,Harlem,2,1.0,1.0,43.5,f,9,4.33,180
53689694,36.0,Queens,Woodhaven,1,1.0,1.0,36.0,t,2,5.0,273
53689938,42.0,Queens,Woodhaven,1,1.0,1.0,42.0,t,4,4.75,214
53693128,400.0,Manhattan,East Harlem,5,3.0,3.0,80.0,f,2,5.0,87
53693977,572.0,Manhattan,Upper East Side,4,2.0,2.0,143.0,f,0,,216
53696990,148.0,Queens,Middle Village,4,0.0,2.0,37.0,t,2,4.5,364
53756457,150.0,Brooklyn,Bedford-Stuyvesant,2,1.0,2.0,75.0,f,46,4.93,62
53759746,80.0,Bronx,Mount Eden,2,1.0,1.0,40.0,f,7,4.86,365
53763914,113.0,Brooklyn,Greenpoint,2,1.0,2.0,56.5,t,33,4.94,9
53766143,135.0,Manhattan,Hell's Kitchen,2,0.0,1.0,67.5,f,10,4.8,215
53770530,108.0,Queens,Sunnyside,1,1.0,2.0,108.0,f,20,4.75,266
53699744,265.0,Manhattan,Financial District,2,0.0,1.0,132.5,f,10,4.8,365
53700256,122.0,Bronx,Clason Point,4,2.0,2.0,30.5,t,148,4.72,107
53700698,120.0,Brooklyn,Williamsburg,2,1.0,1.0,60.0,f,17,5.0,43
53701060,248.0,Brooklyn,Gravesend,4,2.0,3.0,62.0,t,84,4.98,104
53704110,191.0,Brooklyn,Greenpoint,4,2.0,2.0,47.75,f,7,4.86,244
53771167,270.0,Queens,East Elmhurst,8,3.0,6.0,33.75,f,51,4.88,344
53773701,147.0,Queens,Rego Park,2,2.0,2.0,73.5,t,229,4.92,52
53773839,80.0,Queens,Astoria,1,1.0,1.0,80.0,f,1,5.0,364
53774579,73.0,Brooklyn,Sunset Park,2,1.0,1.0,36.5,t,28,4.93,176
53786333,125.0,Manhattan,East Harlem,2,1.0,1.0,62.5,f,6,5.0,305
53786471,96.0,Brooklyn,Flatbush,4,1.0,1.0,24.0,f,38,4.47,365
53795503,139.0,Queens,Maspeth,2,1.0,1.0,69.5,t,86,4.66,47
53704780,219.0,Manhattan,Chelsea,1,1.0,1.0,219.0,f,12,5.0,151
53708171,235.0,Manhattan,Harlem,2,1.0,2.0,117.5,f,52,4.96,73
53709387,226.0,Brooklyn,Bedford-Stuyvesant,2,1.0,2.0,113.0,f,29,4.93,364
53719446,256.0,Manhattan,Hell's Kitchen,2,1.0,1.0,128.0,f,96,4.9,270
53720606,606.0,Manhattan,Hell's Kitchen,8,0.0,2.0,75.75,f,13,4.77,33
53860066,80.0,Queens,Springfield Gardens,2,1.0,1.0,40.0,f,0,,245
53862013,310.0,Manhattan,Midtown,3,1.0,2.0,103.33333333333333,t,2,4.5,154
53863561,220.0,Brooklyn,Flatbush,2,1.0,2.0,110.0,f,24,4.83,327
53796187,65.0,Manhattan,Harlem,1,1.0,1.0,65.0,f,12,4.92,180
53796775,102.0,Brooklyn,East New York,2,1.0,1.0,51.0,t,54,4.72,214
53798235,63.0,Brooklyn,Bushwick,2,1.0,1.0,31.5,t,171,4.88,62
53801158,120.0,Queens,Rosedale,2,1.0,1.0,60.0,f,1,5.0,270
53802072,199.0,Queens,Rosedale,4,2.0,0.0,49.75,f,5,4.6,90
53867998,100.0,Manhattan,Hell's Kitchen,2,1.0,1.0,50.0,f,0,,311
53869676,125.0,Queens,Rosedale,2,1.0,1.0,62.5,f,27,4.74,365
53874130,44.0,Brooklyn,Bedford-Stuyvesant,1,1.0,1.0,44.0,f,0,,365
53874529,46.0,Brooklyn,Bedford-Stuyvesant,1,1.0,1.0,46.0,f,0,,365
53874828,165.0,Manhattan,Lower East Side,4,1.0,1.0,41.25,f,13,4.31,243
53875417,304.0,Manhattan,Lower East Side,2,0.0,1.0,152.0,f,9,4.78,191
53875954,189.0,Manhattan,Lower East Side,2,0.0,1.0,94.5,f,13,4.54,210
53809139,279.0,Manhattan,Kips Bay,2,1.0,1.0,139.5,f,5,5.0,364
53809708,79.0,Brooklyn,Bedford-Stuyvesant,2,1.0,0.0,39.5,f,0,,351
53809925,62.0,Brooklyn,Bedford-Stuyvesant,2,1.0,0.0,31.0,f,0,,351
53810195,79.0,Brooklyn,Bedford-Stuyvesant,2,1.0,0.0,39.5,f,1,5.0,351
53812386,61.0,Brooklyn,Bedford-Stuyvesant,2,1.0,0.0,30.5,f,1,1.0,365
53813081,75.0,Staten Island,West Brighton,1,1.0,1.0,75.0,f,9,5.0,84
53814025,162.0,Brooklyn,Greenpoint,4,1.0,3.0,40.5,f,14,4.79,230
53876346,120.0,Queens,Astoria,1,1.0,2.0,120.0,f,9,5.0,97
53879568,75.0,Manhattan,Washington Heights,2,1.0,1.0,37.5,t,13,4.92,364
53882491,300.0,Manhattan,Chelsea,4,1.0,0.0,75.0,f,13,4.92,130
53886001,111.0,Queens,Rosedale,4,2.0,2.0,27.75,f,10,4.2,152
53890468,197.0,Bronx,Olinville,2,1.0,1.0,98.5,f,1,5.0,365
53891639,90.0,Brooklyn,East Flatbush,2,1.0,2.0,45.0,f,2,4.0,365
53892659,240.0,Brooklyn,Flatbush,2,1.0,1.0,120.0,f,5,5.0,327
53815424,136.0,Staten Island,Arrochar,2,1.0,1.0,68.0,t,63,4.75,256
53817985,95.0,Brooklyn,Crown Heights,1,1.0,1.0,95.0,t,93,4.9,192
53823703,500.0,Brooklyn,Williamsburg,4,2.0,1.0,125.0,f,18,4.83,269
53826433,200.0,Manhattan,Hell's Kitchen,4,2.0,2.0,50.0,f,3,4.0,264
53830757,230.0,Queens,East Elmhurst,8,3.0,4.0,28.75,f,25,4.8,364
53831146,110.0,Manhattan,Hell's Kitchen,2,1.0,1.0,55.0,f,7,4.14,336
53831670,225.0,Brooklyn,Flatbush,2,1.0,2.0,112.5,f,19,4.74,327
53831766,325.0,Manhattan,Midtown,4,1.0,0.0,81.25,f,0,,203
53832868,75.0,Staten Island,Port Richmond,2,1.0,2.0,37.5,t,36,4.75,61
53836288,230.0,Manhattan,Midtown,3,0.0,2.0,76.66666666666667,f,1,5.0,95
53840594,175.0,Brooklyn,Canarsie,2,1.0,1.0,87.5,t,70,4.74,365
53893056,208.0,Brooklyn,East Flatbush,2,1.0,2.0,104.0,t,66,4.88,324
53893384,304.0,Manhattan,Midtown,6,1.0,6.0,50.666666666666664,f,78,4.79,224
53894411,150.0,Brooklyn,Flatlands,2,1.0,2.0,75.0,f,57,4.96,365
53895180,227.0,Manhattan,Lower East Side,2,1.0,1.0,113.5,f,3,3.67,365
53901427,80.0,Brooklyn,Bay Ridge,2,1.0,1.0,40.0,t,56,4.93,327
53845422,44.0,Brooklyn,Bedford-Stuyvesant,1,1.0,1.0,44.0,f,0,,180
53847813,170.0,Manhattan,Chelsea,2,0.0,1.0,85.0,t,8,4.88,335
53848694,258.0,Manhattan,Midtown,6,1.0,3.0,43.0,f,109,4.7,225
53849102,90.0,Brooklyn,Cypress Hills,2,2.0,2.0,45.0,f,26,4.96,365
53904032,140.0,Brooklyn,Bedford-Stuyvesant,2,1.0,1.0,70.0,t,63,4.56,223
53909238,189.0,Manhattan,Harlem,6,3.0,3.0,31.5,t,99,4.9,79
53909434,70.0,Bronx,Concourse,2,1.0,1.0,35.0,f,19,5.0,243
53915505,49.0,Brooklyn,Bushwick,1,1.0,1.0,49.0,f,1,3.0,365
53920233,72.0,Brooklyn,Bedford-Stuyvesant,1,1.0,1.0,72.0,f,14,5.0,182
53850635,205.0,Brooklyn,Sunset Park,2,1.0,3.0,102.5,t,199,4.97,217
53850682,98.0,Queens,East Elmhurst,2,1.0,1.0,49.0,f,8,5.0,245
53850746,110.0,Brooklyn,Flatbush,2,1.0,1.0,55.0,f,12,4.83,130
53857512,59.0,Brooklyn,Bedford-Stuyvesant,1,1.0,1.0,59.0,f,0,,365
53858082,45.0,Brooklyn,Bedford-Stuyvesant,1,1.0,1.0,45.0,f,1,4.0,364
54003481,255.0,Manhattan,Midtown,6,1.0,3.0,42.5,f,117,4.69,234
53920517,95.0,Queens,Flushing,4,2.0,2.0,23.75,,79,4.94,210
53922202,163.0,Queens,Jackson Heights,4,2.0,2.0,40.75,f,3,3.67,364
53933376,205.0,Manhattan,Midtown,3,1.0,1.0,68.33333333333333,f,23,4.78,170
53933996,96.0,Brooklyn,Williamsburg,1,1.0,1.0,96.0,t,8,5.0,26
53934304,281.0,Brooklyn,Bedford-Stuyvesant,5,2.0,5.0,56.2,t,145,4.91,301
54004046,305.0,Manhattan,Midtown,5,1.0,6.0,61.0,f,89,4.47,223
54005271,230.0,Manhattan,Midtown,3,0.0,1.0,76.66666666666667,f,9,4.89,270
54013154,189.0,Brooklyn,Bedford-Stuyvesant,4,2.0,2.0,47.25,f,108,4.67,288
54017066,150.0,Manhattan,Harlem,1,1.0,1.0,150.0,f,17,5.0,365
54018489,170.0,Manhattan,Hell's Kitchen,4,2.0,2.0,42.5,f,2,5.0,326
53935712,110.0,Queens,Cambria Heights,4,2.0,2.0,27.5,t,11,4.64,102
53939267,149.0,Queens,Howard Beach,2,1.0,1.0,74.5,f,0,,365
53939453,72.0,Brooklyn,Greenpoint,2,1.0,1.0,36.0,f,4,4.5,363
53939534,72.0,Brooklyn,Greenpoint,2,1.0,1.0,36.0,f,2,5.0,363
53949650,110.0,Brooklyn,Bushwick,2,1.0,1.0,55.0,f,23,4.83,39
53953891,180.0,Brooklyn,Greenpoint,1,1.0,1.0,180.0,f,2,5.0,365
53958813,270.0,Brooklyn,Bedford-Stuyvesant,6,3.0,3.0,45.0,t,216,4.9,267
53967226,139.0,Manhattan,East Harlem,3,1.0,2.0,46.333333333333336,f,13,4.77,332
54018763,49.0,Queens,Kew Gardens,1,1.0,1.0,49.0,t,18,4.89,273
54019918,65.0,Brooklyn,Sunset Park,2,1.0,1.0,32.5,f,4,4.5,214
54021730,50.0,Manhattan,Inwood,1,1.0,1.0,50.0,f,1,5.0,30
54022749,176.0,Brooklyn,Bedford-Stuyvesant,4,2.0,1.0,44.0,f,4,5.0,365
54028410,402.0,Manhattan,Theater District,4,2.0,2.0,100.5,f,0,,123
54032723,114.0,Brooklyn,Bath Beach,1,1.0,1.0,114.0,f,0,,364
53967245,388.0,Manhattan,Kips Bay,4,1.0,2.0,97.0,f,5,4.6,161
53967351,96.0,Brooklyn,Sunset Park,2,1.0,0.0,48.0,t,23,4.35,214
53970963,56.0,Queens,Bayswater,1,1.0,1.0,56.0,f,168,4.77,359
53971055,119.0,Queens,Middle Village,2,1.0,1.0,59.5,t,26,4.85,348
53971111,89.0,Brooklyn,East Flatbush,1,1.0,1.0,89.0,f,0,,364
53971403,125.0,Brooklyn,Bedford-Stuyvesant,1,3.0,1.0,125.0,f,0,,52
53980069,54.0,Manhattan,Inwood,2,1.0,1.0,27.0,f,0,,47
53980416,37.0,Manhattan,Inwood,1,1.0,1.0,37.0,f,2,5.0,57
54032853,150.0,Brooklyn,Bedford-Stuyvesant,4,2.0,2.0,37.5,t,9,4.67,347
54036658,303.0,Manhattan,Midtown,6,1.0,3.0,50.5,f,68,4.66,222
54038902,161.0,Manhattan,East Village,2,1.0,1.0,80.5,f,95,4.78,352
54039046,150.0,Bronx,Morris Heights,2,2.0,2.0,75.0,f,30,4.8,365
53980645,45.0,Manhattan,Inwood,2,1.0,1.0,22.5,f,2,4.0,60
53981147,50.0,Manhattan,Inwood,2,1.0,1.0,25.0,f,2,4.0,30
53988526,60.0,Brooklyn,Sunset Park,2,1.0,1.0,30.0,f,7,5.0,306
53988773,60.0,Brooklyn,Sunset Park,2,1.0,0.0,30.0,f,8,5.0,342
53992539,105.0,Queens,College Point,4,2.0,1.0,26.25,f,3,5.0,360
53994947,240.0,Manhattan,East Village,2,1.0,1.0,120.0,t,11,5.0,298
54050176,72.0,Brooklyn,Greenpoint,2,1.0,1.0,36.0,f,0,,364
54050549,72.0,Brooklyn,Greenpoint,2,1.0,1.0,36.0,f,1,5.0,363
54050650,72.0,Brooklyn,Greenpoint,2,1.0,1.0,36.0,f,0,,363
54050973,72.0,Brooklyn,Greenpoint,2,1.0,1.0,36.0,f,1,1.0,363
54051067,72.0,Brooklyn,Greenpoint,2,1.0,1.0,36.0,f,4,4.5,363
54051192,72.0,Brooklyn,Greenpoint,2,1.0,1.0,36.0,f,0,,363
54051259,72.0,Brooklyn,Greenpoint,2,1.0,1.0,36.0,f,2,4.5,363
54067905,67.0,Bronx,Edenwald,2,1.0,1.0,33.5,f,2,5.0,275
53997433,200.0,Brooklyn,East Flatbush,5,2.0,3.0,40.0,t,140,4.92,290
53999738,650.0,Manhattan,Upper West Side,6,4.0,5.0,108.33333333333333,f,0,,358
54001498,250.0,Brooklyn,Mill Basin,4,2.0,2.0,62.5,f,50,4.98,364
54002531,227.0,Manhattan,Hell's Kitchen,2,1.0,1.0,113.5,t,77,4.82,269
54163608,99.0,Queens,Jackson Heights,2,1.0,1.0,49.5,t,28,4.54,269
54163789,102.0,Manhattan,Washington Heights,2,1.0,1.0,51.0,f,12,4.75,204
54163912,146.0,Manhattan,Washington Heights,2,1.0,1.0,73.0,f,13,4.46,355
54068602,45.0,Brooklyn,East Flatbush,2,1.0,1.0,22.5,f,7,4.57,304
